FECHA (YYMMDD);HORA (HHMM);Precipitacion (mm);
250621;0000;0;
250621;0100;0;
250621;0200;0;
250621;0300;0;
250621;0400;0;
250621;0500;0;
250621;0600;0;
250621;0700;0;
250621;0800;0;
250621;0900;0;
250621;1000;0;
250621;1100;0;
250621;1200;0;
250621;1300;0;
250621;1400;0;
250621;1500;0,25;
250621;1600;3;
250621;1700;7,5;
250621;1800;14,75;
250621;1900;12,5;
250621;2000;4,25;
250621;2100;0;
250621;2200;0;
250621;2300;0;
250622;0000;0;
250622;0100;0;
250622;0200;0;
250622;0300;0;
250622;0400;0;
250622;0500;0;
250622;0600;0;
250622;0700;0,25;
250622;0800;0;
250622;0900;0;
250622;1000;0;
250622;1100;0;
250622;1200;0;
250622;1300;0;
250622;1400;0;
250622;1500;0;
250622;1600;0;
250622;1700;0;
250622;1800;0;
250622;1900;0;
250622;2000;0;
250622;2100;0;
250622;2200;0;
250622;2300;0;
250623;0000;0;
250623;0100;0;
250623;0200;0;
250623;0300;0;
250623;0400;0;
250623;0500;0;
250623;0600;0;
250623;0700;0;
250623;0800;0;
250623;0900;0;
250623;1000;0;
250623;1100;0;
250623;1200;0;
250623;1300;0;
250623;1400;0;
250623;1500;0;
250623;1600;0;
250623;1700;0;
250623;1800;0;
250623;1900;0;
250623;2000;0;
250623;2100;0;
250623;2200;0;
250623;2300;0;
250624;0000;0;
250624;0100;0;
250624;0200;0;
250624;0300;0;
250624;0400;0;
250624;0500;0;
250624;0600;0;
250624;0700;0;
250624;0800;0;
250624;0900;0;
250624;1000;0;
250624;1100;0;
250624;1200;0;
250624;1300;0;
250624;1400;0;
250624;1500;0;
250624;1600;0;
250624;1700;0,5;
250624;1800;0;
250624;1900;0;
250624;2000;0;
250624;2100;0;
250624;2200;0;
250624;2300;0;
250625;0000;0;
250625;0100;0;
250625;0200;0,25;
250625;0300;0;
250625;0400;0;
250625;0500;0;
250625;0600;0;
250625;0700;0;
250625;0800;0;
250625;0900;0;
250625;1000;0;
250625;1100;0;
250625;1200;0;
250625;1300;0;
250625;1400;0;
250625;1500;0;
250625;1600;0;
250625;1700;0;
250625;1800;0;
250625;1900;0;
250625;2000;0;
250625;2100;0;
250625;2200;0;
250625;2300;0;
250626;0000;0;
250626;0100;0;
250626;0200;0;
250626;0300;0;
250626;0400;0;
250626;0500;0;
250626;0600;0;
250626;0700;0,25;
250626;0800;0;
250626;0900;0;
250626;1000;0;
250626;1100;0;
250626;1200;0;
250626;1300;0;
250626;1400;0;
250626;1500;0;
250626;1600;0;
250626;1700;0;
250626;1800;0;
250626;1900;0;
250626;2000;0;
250626;2100;0;
250626;2200;0;
250626;2300;0;
250627;0000;0;
250627;0100;0;
250627;0200;0;
250627;0300;0;
250627;0400;0;
250627;0500;0;
250627;0600;0;
250627;0700;0;
250627;0800;0;
250627;0900;0;
250627;1000;0;
250627;1100;0;
250627;1200;0;
250627;1300;0;
250627;1400;0;
250627;1500;0;
250627;1600;0;
250627;1700;0;
250627;1800;0;
250627;1900;0;
250627;2000;0;
250627;2100;0;
250627;2200;0;
250627;2300;0;
250628;0000;0;
250628;0100;0;
250628;0200;0;
250628;0300;0;
250628;0400;0;
250628;0500;0;
250628;0600;0;
250628;0700;0;
250628;0800;0;
250628;0900;0;
250628;1000;0;
250628;1100;0;
250628;1200;0;
250628;1300;0;
250628;1400;0;
250628;1500;0;
250628;1600;0;
250628;1700;0;
250628;1800;0;
250628;1900;0;
250628;2000;0;
250628;2100;0;
250628;2200;0;
250628;2300;0;
250629;0000;0;
250629;0100;0;
250629;0200;0;
250629;0300;0;
250629;0400;0;
250629;0500;0;
250629;0600;0;
250629;0700;0;
250629;0800;0;
250629;0900;0;
250629;1000;0;
250629;1100;0;
250629;1200;0;
250629;1300;0;
250629;1400;0;
250629;1500;0;
250629;1600;0;
250629;1700;0;
250629;1800;0;
250629;1900;0;
250629;2000;0;
250629;2100;0;
250629;2200;0;
250629;2300;0;
250630;0000;0;
250630;0100;0;
250630;0200;0;
250630;0300;0;
250630;0400;0;
250630;0500;0;
250630;0600;0;
250630;0700;0;
250630;0800;0;
250630;0900;0;
250630;1000;0;
250630;1100;0;
250630;1200;0;
250630;1300;0;
250630;1400;0;
250630;1500;0;
250630;1600;0;
250630;1700;0;
250630;1800;0;
250630;1900;0;
250630;2000;0;
250630;2100;0;
250630;2200;0;
250630;2300;0;
250701;0000;0;
250701;0100;0;
250701;0200;0;
250701;0300;0;
250701;0400;0;
250701;0500;0;
250701;0600;0;
250701;0700;0;
250701;0800;0;
250701;0900;0;
250701;1000;0;
250701;1100;0;
250701;1200;0;
250701;1300;0;
250701;1400;0;
250701;1500;0;
250701;1600;0;
250701;1700;0;
250701;1800;0;
250701;1900;0;
250701;2000;0;
250701;2100;0;
250701;2200;0;
250701;2300;0;
250702;0000;0;
250702;0100;0;
250702;0200;0;
250702;0300;0;
250702;0400;0;
250702;0500;0;
250702;0600;0;
250702;0700;0;
250702;0800;0;
250702;0900;0;
250702;1000;0;
250702;1100;0;
250702;1200;0;
250702;1300;0;
250702;1400;0;
250702;1500;0;
250702;1600;0;
250702;1700;0;
250702;1800;0;
250702;1900;0;
250702;2000;0;
250702;2100;0;
250702;2200;0;
250702;2300;0;
250703;0000;0;
250703;0100;0;
250703;0200;0;
250703;0300;0;
250703;0400;0;
250703;0500;0;
250703;0600;0;
250703;0700;0;
250703;0800;0;
250703;0900;0;
250703;1000;0;
250703;1100;0;
250703;1200;0;
250703;1300;0;
250703;1400;0;
250703;1500;0;
250703;1600;0;
250703;1700;0;
250703;1800;0;
250703;1900;0;
250703;2000;0;
250703;2100;0;
250703;2200;0;
250703;2300;0;
250704;0000;0;
250704;0100;0;
250704;0200;0;
250704;0300;0;
250704;0400;0;
250704;0500;0;
250704;0600;0;
250704;0700;0;
250704;0800;0;
250704;0900;0;
250704;1000;0;
250704;1100;0;
250704;1200;0;
250704;1300;0;
250704;1400;0;
250704;1500;0;
250704;1600;0;
250704;1700;0;
250704;1800;0;
250704;1900;0;
250704;2000;0;
250704;2100;0;
250704;2200;0;
250704;2300;0;
250705;0000;0;
250705;0100;0;
250705;0200;0;
250705;0300;0;
250705;0400;0;
250705;0500;0;
250705;0600;0;
250705;0700;0;
250705;0800;0;
250705;0900;0;
250705;1000;0,25;
250705;1100;1;
250705;1200;0,5;
250705;1300;0;
250705;1400;0;
250705;1500;0;
250705;1600;0;
250705;1700;0;
250705;1800;0,75;
250705;1900;1;
250705;2000;0;
250705;2100;0;
250705;2200;1;
250705;2300;4;
250706;0000;6;
250706;0100;1,25;
250706;0200;1;
250706;0300;0,25;
250706;0400;1;
250706;0500;0,5;
250706;0600;1,25;
250706;0700;3,5;
250706;0800;1,25;
250706;0900;1;
250706;1000;3;
250706;1100;0,5;
250706;1200;1,25;
250706;1300;0,75;
250706;1400;4;
250706;1500;5;
250706;1600;1,75;
250706;1700;0,25;
250706;1800;4,25;
250706;1900;1,25;
250706;2000;0;
250706;2100;0,25;
250706;2200;0,25;
250706;2300;0;
250707;0000;0;
250707;0100;0,25;
250707;0200;0;
250707;0300;0,25;
250707;0400;0;
250707;0500;0;
250707;0600;0,25;
250707;0700;0;
250707;0800;0;
250707;0900;0;
250707;1000;0;
250707;1100;0;
250707;1200;0;
250707;1300;0;
250707;1400;0;
250707;1500;0;
250707;1600;0;
250707;1700;0;
250707;1800;0;
250707;1900;0;
250707;2000;0;
250707;2100;0;
250707;2200;0;
250707;2300;0;
250708;0000;0;
250708;0100;0;
250708;0200;0;
250708;0300;0;
250708;0400;0;
250708;0500;0;
250708;0600;0;
250708;0700;0;
250708;0800;0;
250708;0900;0;
250708;1000;0;
250708;1100;0;
250708;1200;0;
250708;1300;0;
250708;1400;0;
250708;1500;0;
250708;1600;0;
250708;1700;0;
250708;1800;0;
250708;1900;0;
250708;2000;0;
250708;2100;0;
250708;2200;0;
250708;2300;0;
250709;0000;0;
250709;0100;0;
250709;0200;0;
250709;0300;0;
250709;0400;0;
250709;0500;0;
250709;0600;0;
250709;0700;0,25;
250709;0800;0;
250709;0900;0;
250709;1000;0;
250709;1100;0;
250709;1200;0;
250709;1300;0;
250709;1400;0;
250709;1500;0;
250709;1600;0;
250709;1700;0;
250709;1800;0;
250709;1900;0;
250709;2000;0;
250709;2100;0;
250709;2200;0;
250709;2300;0;
250710;0000;0;
250710;0100;0;
250710;0200;0;
250710;0300;0;
250710;0400;0;
250710;0500;0;
250710;0600;0;
250710;0700;0;
250710;0800;0;
250710;0900;0;
250710;1000;0;
250710;1100;0;
250710;1200;0;
250710;1300;0;
250710;1400;0;
250710;1500;0;
250710;1600;0;
250710;1700;0;
250710;1800;0;
250710;1900;0;
250710;2000;0;
250710;2100;0;
250710;2200;0;
250710;2300;0;
250711;0000;0;
250711;0100;0;
250711;0200;0;
250711;0300;0,25;
250711;0400;0;
250711;0500;0;
250711;0600;0;
250711;0700;0;
250711;0800;0;
250711;0900;0;
250711;1000;0;
250711;1100;0;
250711;1200;0;
250711;1300;0;
250711;1400;0;
250711;1500;0;
250711;1600;0;
250711;1700;0;
250711;1800;0;
250711;1900;0;
250711;2000;0;
250711;2100;0;
250711;2200;0;
250711;2300;0;
250712;0000;0;
250712;0100;0;
250712;0200;0;
250712;0300;0;
250712;0400;0;
250712;0500;0;
250712;0600;0;
250712;0700;0;
250712;0800;0;
250712;0900;0;
250712;1000;0;
250712;1100;0;
250712;1200;0;
250712;1300;0;
250712;1400;0;
250712;1500;0;
250712;1600;0;
250712;1700;0;
250712;1800;0;
250712;1900;0;
250712;2000;0;
250712;2100;0;
250712;2200;0;
250712;2300;0;
250713;0000;0;
250713;0100;0;
250713;0200;0;
250713;0300;0;
250713;0400;0;
250713;0500;0;
250713;0600;0;
250713;0700;0;
250713;0800;0;
250713;0900;0;
250713;1000;0;
250713;1100;0;
250713;1200;0;
250713;1300;0;
250713;1400;0;
250713;1500;0;
250713;1600;0;
250713;1700;0;
250713;1800;0;
250713;1900;0;
250713;2000;0;
250713;2100;0;
250713;2200;0;
250713;2300;0;
250714;0000;0;
250714;0100;0;
250714;0200;0;
250714;0300;0;
250714;0400;0;
250714;0500;0;
250714;0600;0;
250714;0700;0;
250714;0800;0;
250714;0900;0;
250714;1000;0;
250714;1100;0;
250714;1200;0;
250714;1300;0;
250714;1400;0;
250714;1500;0;
250714;1600;0;
250714;1700;0;
250714;1800;0;
250714;1900;0;
250714;2000;0;
250714;2100;0;
250714;2200;0;
250714;2300;0;
250715;0000;0;
250715;0100;0,25;
250715;0200;0;
250715;0300;0,5;
250715;0400;2,75;
250715;0500;3;
250715;0600;0,75;
250715;0700;0;
250715;0800;0;
250715;0900;0;
250715;1000;0;
250715;1100;0;
250715;1200;0;
250715;1300;0;
250715;1400;0;
250715;1500;0;
250715;1600;0;
250715;1700;0;
250715;1800;0;
250715;1900;0;
250715;2000;0;
250715;2100;0;
250715;2200;0;
250715;2300;0;
250716;0000;0;
250716;0100;0;
250716;0200;0;
250716;0300;0;
250716;0400;0;
250716;0500;0;
250716;0600;0;
250716;0700;0,25;
250716;0800;0;
250716;0900;0;
250716;1000;0;
250716;1100;0;
250716;1200;0;
250716;1300;0;
250716;1400;0;
250716;1500;0;
250716;1600;0;
250716;1700;0;
250716;1800;0;
250716;1900;0;
250716;2000;0;
250716;2100;0;
250716;2200;0;
250716;2300;0;
250717;0000;0;
250717;0100;0;
250717;0200;0;
250717;0300;0;
250717;0400;0;
250717;0500;0;
250717;0600;0;
250717;0700;0;
250717;0800;0;
250717;0900;0;
250717;1000;0;
250717;1100;0;
250717;1200;0;
250717;1300;0;
250717;1400;0;
250717;1500;0;
250717;1600;0;
250717;1700;0;
250717;1800;0;
250717;1900;0;
250717;2000;0;
250717;2100;0;
250717;2200;0;
250717;2300;0;
250718;0000;0;
250718;0100;0;
250718;0200;0;
250718;0300;0;
250718;0400;0;
250718;0500;0;
250718;0600;0;
250718;0700;0;
250718;0800;0;
250718;0900;0;
250718;1000;0;
250718;1100;0;
250718;1200;0;
250718;1300;0;
250718;1400;0;
250718;1500;0;
250718;1600;0;
250718;1700;0;
250718;1800;0;
250718;1900;0;
250718;2000;0;
250718;2100;0;
250718;2200;0;
250718;2300;0;
250719;0000;0;
250719;0100;0;
250719;0200;0;
250719;0300;0;
250719;0400;0;
250719;0500;0;
250719;0600;0;
250719;0700;0;
250719;0800;0;
250719;0900;0;
250719;1000;0;
250719;1100;0;
250719;1200;0;
250719;1300;0;
250719;1400;0;
250719;1500;0;
250719;1600;0;
250719;1700;0;
250719;1800;0;
250719;1900;0;
250719;2000;0;
250719;2100;0;
250719;2200;0;
250719;2300;0;
250720;0000;0;
250720;0100;0;
250720;0200;0;
250720;0300;0;
250720;0400;0;
250720;0500;0;
250720;0600;0;
250720;0700;0;
250720;0800;0;
250720;0900;0;
250720;1000;0;
250720;1100;0;
250720;1200;0;
250720;1300;0;
250720;1400;0;
250720;1500;0;
250720;1600;0;
250720;1700;0;
250720;1800;0;
250720;1900;0;
250720;2000;0;
250720;2100;0;
250720;2200;0;
250720;2300;0;
250721;0000;0;
250721;0100;0;
250721;0200;0;
250721;0300;0;
250721;0400;0;
250721;0500;0;
250721;0600;0;
250721;0700;0;
250721;0800;0;
250721;0900;0;
250721;1000;0;
250721;1100;0,25;
250721;1200;0,5;
250721;1300;0,5;
250721;1400;1;
250721;1500;1,75;
250721;1600;1,75;
250721;1700;0,5;
250721;1800;0,25;
250721;1900;0,25;
250721;2000;0;
250721;2100;0,25;
250721;2200;0,25;
250721;2300;0;
250722;0000;0;
250722;0100;0;
250722;0200;0;
250722;0300;0;
250722;0400;0;
250722;0500;0;
250722;0600;0;
250722;0700;0;
250722;0800;0;
250722;0900;0;
250722;1000;0;
250722;1100;0;
250722;1200;0;
250722;1300;0;
250722;1400;0;
250722;1500;0;
250722;1600;0;
250722;1700;0;
250722;1800;0;
250722;1900;0;
250722;2000;0;
250722;2100;0;
250722;2200;0;
250722;2300;0;
250723;0000;0;
250723;0100;0;
250723;0200;0;
250723;0300;0;
250723;0400;0;
250723;0500;0;
250723;0600;0;
250723;0700;0;
250723;0800;0;
250723;0900;0;
250723;1000;0;
250723;1100;0;
250723;1200;0;
250723;1300;0;
250723;1400;0;
250723;1500;0;
250723;1600;0;
250723;1700;0;
250723;1800;0;
250723;1900;0;
250723;2000;0;
250723;2100;0;
250723;2200;0;
250723;2300;0;
250724;0000;0;
250724;0100;0;
250724;0200;0;
250724;0300;0;
250724;0400;0;
250724;0500;0;
250724;0600;0;
250724;0700;0;
250724;0800;0;
250724;0900;0;
250724;1000;0,5;
250724;1100;6;
250724;1200;0,5;
250724;1300;3,25;
250724;1400;1,25;
250724;1500;1,5;
250724;1600;3,25;
250724;1700;0,25;
250724;1800;0,5;
250724;1900;0,5;
250724;2000;0;
250724;2100;0;
250724;2200;0;
250724;2300;1;
250725;0000;1;
250725;0100;0;
250725;0200;0,75;
250725;0300;0,75;
250725;0400;0,25;
250725;0500;1;
250725;0600;1,25;
250725;0700;3;
250725;0800;1,75;
250725;0900;1,25;
250725;1000;2,25;
250725;1100;1,25;
250725;1200;1,5;
250725;1300;0,75;
250725;1400;0;
250725;1500;0;
250725;1600;0;
250725;1700;0,25;
250725;1800;0;
250725;1900;0,25;
250725;2000;0,25;
250725;2100;0;
250725;2200;0;
250725;2300;0;
250726;0000;0;
250726;0100;0;
250726;0200;0;
250726;0300;0;
250726;0400;0;
250726;0500;0;
250726;0600;0;
250726;0700;0;
250726;0800;0;
250726;0900;0;
250726;1000;0;
250726;1100;0;
250726;1200;0;
250726;1300;0;
250726;1400;0;
250726;1500;0;
250726;1600;0;
250726;1700;0;
250726;1800;0;
250726;1900;0;
250726;2000;0;
250726;2100;0;
250726;2200;0;
250726;2300;0;
250727;0000;0;
250727;0100;0;
250727;0200;1,5;
250727;0300;0,25;
250727;0400;6,25;
250727;0500;4,25;
250727;0600;4,25;
250727;0700;3,5;
250727;0800;1;
250727;0900;1;
250727;1000;0,25;
250727;1100;0,25;
250727;1200;0;
250727;1300;0;
250727;1400;0;
250727;1500;0,25;
250727;1600;0;
250727;1700;1,25;
250727;1800;2,5;
250727;1900;1,5;
250727;2000;2,25;
250727;2100;3;
250727;2200;2,25;
250727;2300;0,75;
250728;0000;0,25;
250728;0100;0,25;
250728;0200;0,25;
250728;0300;1,25;
250728;0400;1;
250728;0500;2,75;
250728;0600;0,5;
250728;0700;0;
250728;0800;0;
250728;0900;0,75;
250728;1000;0,75;
250728;1100;0,5;
250728;1200;0,5;
250728;1300;0,75;
250728;1400;0;
250728;1500;0;
250728;1600;0;
250728;1700;0;
250728;1800;0;
250728;1900;0;
250728;2000;0;
250728;2100;0;
250728;2200;0;
250728;2300;0;
250729;0000;0;
250729;0100;0;
250729;0200;0,25;
250729;0300;0;
250729;0400;0;
250729;0500;0;
250729;0600;0;
250729;0700;0;
250729;0800;0;
250729;0900;0;
250729;1000;0;
250729;1100;0;
250729;1200;0;
250729;1300;0;
250729;1400;0;
250729;1500;0;
250729;1600;0;
250729;1700;0;
250729;1800;0;
250729;1900;0;
250729;2000;0;
250729;2100;0;
250729;2200;0;
250729;2300;0;
250730;0000;0;
250730;0100;0;
250730;0200;0;
250730;0300;0;
250730;0400;0;
250730;0500;0;
250730;0600;0;
250730;0700;0,25;
250730;0800;2;
250730;0900;4,25;
250730;1000;4,5;
250730;1100;5;
250730;1200;4,25;
250730;1300;4,25;
250730;1400;7,5;
250730;1500;8,25;
250730;1600;7,75;
250730;1700;4;
250730;1800;2,5;
250730;1900;1,75;
250730;2000;3,75;
250730;2100;2,5;
250730;2200;1,5;
250730;2300;0,75;
250731;0000;1;
250731;0100;0,5;
250731;0200;4,25;
250731;0300;1;
250731;0400;1,25;
250731;0500;1,75;
250731;0600;1;
250731;0700;0;
250731;0800;0;
250731;0900;0;
250731;1000;0;
250731;1100;0;
250731;1200;0,25;
250731;1300;0;
250731;1400;0;
250731;1500;0;
250731;1600;0;
250731;1700;0,25;
250731;1800;0;
250731;1900;0;
250731;2000;0;
250731;2100;0;
250731;2200;1,5;
250731;2300;2,75;
250801;0000;6,75;
250801;0100;0,25;
250801;0200;0;
250801;0300;0;
250801;0400;0,25;
250801;0500;0;
250801;0600;0;
250801;0700;0;
250801;0800;1,75;
250801;0900;2,25;
250801;1000;0,75;
250801;1100;1,75;
250801;1200;7,75;
250801;1300;1,25;
250801;1400;2,5;
250801;1500;8;
250801;1600;2,75;
250801;1700;2,5;
250801;1800;0,25;
250801;1900;0;
250801;2000;0;
250801;2100;0;
250801;2200;0;
250801;2300;0;
250802;0000;1;
250802;0100;0,25;
250802;0200;0;
250802;0300;0,25;
250802;0400;0;
250802;0500;0;
250802;0600;0;
250802;0700;0;
250802;0800;0;
250802;0900;0;
250802;1000;0,25;
250802;1100;0;
250802;1200;0;
250802;1300;0;
250802;1400;0;
250802;1500;0;
250802;1600;0;
250802;1700;0;
250802;1800;0;
250802;1900;0;
250802;2000;0;
250802;2100;0;
250802;2200;0;
250802;2300;0;
250803;0000;0;
250803;0100;0;
250803;0200;0;
250803;0300;0;
250803;0400;0;
250803;0500;0;
250803;0600;0;
250803;0700;0;
250803;0800;0;
250803;0900;0;
250803;1000;0;
250803;1100;0;
250803;1200;0;
250803;1300;0;
250803;1400;0;
250803;1500;0;
250803;1600;0;
250803;1700;0;
250803;1800;0;
250803;1900;0;
250803;2000;0;
250803;2100;0;
250803;2200;0;
250803;2300;0;
250804;0000;0;
250804;0100;0;
250804;0200;0;
250804;0300;0;
250804;0400;0;
250804;0500;0;
250804;0600;0;
250804;0700;0;
250804;0800;0;
250804;0900;0;
250804;1000;0;
250804;1100;0;
250804;1200;0;
250804;1300;0;
250804;1400;0;
250804;1500;0;
250804;1600;0;
250804;1700;0;
250804;1800;0;
250804;1900;0;
250804;2000;0;
250804;2100;0;
250804;2200;0;
250804;2300;0;
250805;0000;0;
250805;0100;0;
250805;0200;0;
250805;0300;0;
250805;0400;0;
250805;0500;0;
250805;0600;0;
250805;0700;0;
250805;0800;0;
250805;0900;0;
250805;1000;0;
250805;1100;0;
250805;1200;0;
250805;1300;0;
250805;1400;0;
250805;1500;0;
250805;1600;0;
250805;1700;0;
250805;1800;0;
250805;1900;0;
250805;2000;0;
250805;2100;0;
250805;2200;0;
250805;2300;0;
250806;0000;0;
250806;0100;0;
250806;0200;0;
250806;0300;0;
250806;0400;0;
250806;0500;0;
250806;0600;0;
250806;0700;0;
250806;0800;0;
250806;0900;0;
250806;1000;0;
250806;1100;0;
250806;1200;0;
250806;1300;0;
250806;1400;0;
250806;1500;0;
250806;1600;0;
250806;1700;0;
250806;1800;0;
250806;1900;0;
250806;2000;0;
250806;2100;0;
250806;2200;0;
250806;2300;0;
250807;0000;0;
250807;0100;0;
250807;0200;0;
250807;0300;0;
250807;0400;0;
250807;0500;0;
250807;0600;0;
250807;0700;0;
250807;0800;0;
250807;0900;0;
250807;1000;0;
250807;1100;0;
250807;1200;0;
250807;1300;0;
250807;1400;0;
250807;1500;0;
250807;1600;0;
250807;1700;0;
250807;1800;0;
250807;1900;0;
250807;2000;0;
250807;2100;0;
250807;2200;0;
250807;2300;0;
250808;0000;0;
250808;0100;0;
250808;0200;0;
250808;0300;0;
250808;0400;0;
250808;0500;0;
250808;0600;0;
250808;0700;0;
250808;0800;0;
250808;0900;0;
250808;1000;0;
250808;1100;0;
250808;1200;0;
250808;1300;0;
250808;1400;0;
250808;1500;0;
250808;1600;0;
250808;1700;0;
250808;1800;0;
250808;1900;0;
250808;2000;0;
250808;2100;0;
250808;2200;0;
250808;2300;0;
250809;0000;0;
250809;0100;0;
250809;0200;0;
250809;0300;0;
250809;0400;0;
250809;0500;0;
250809;0600;0;
250809;0700;0;
250809;0800;0;
250809;0900;0;
250809;1000;0;
250809;1100;0;
250809;1200;0;
250809;1300;0;
250809;1400;0;
250809;1500;0;
250809;1600;0;
250809;1700;0;
250809;1800;0;
250809;1900;0;
250809;2000;0;
250809;2100;0;
250809;2200;0;
250809;2300;0;
250810;0000;0;
250810;0100;0;
250810;0200;0;
250810;0300;0;
250810;0400;0;
250810;0500;0;
250810;0600;0;
250810;0700;0;
250810;0800;0;
250810;0900;0;
250810;1000;0;
250810;1100;0;
250810;1200;0;
250810;1300;0;
250810;1400;0;
250810;1500;0;
250810;1600;0;
250810;1700;0;
250810;1800;0;
250810;1900;0;
250810;2000;0;
250810;2100;0;
250810;2200;0;
250810;2300;0;
250811;0000;0;
250811;0100;0;
250811;0200;0;
250811;0300;0;
250811;0400;0;
250811;0500;0;
250811;0600;0;
250811;0700;0;
250811;0800;0;
250811;0900;0;
250811;1000;0;
250811;1100;0;
250811;1200;0;
250811;1300;0;
250811;1400;0;
250811;1500;0;
250811;1600;0;
250811;1700;0;
250811;1800;0;
250811;1900;0;
250811;2000;0,25;
250811;2100;0;
250811;2200;0,25;
250811;2300;0,25;
250812;0000;0,75;
250812;0100;0,75;
250812;0200;1,25;
250812;0300;0,75;
250812;0400;0,5;
250812;0500;0,25;
250812;0600;0;
250812;0700;0,25;
250812;0800;0;
250812;0900;0;
250812;1000;0;
250812;1100;0;
250812;1200;0;
250812;1300;0;
250812;1400;0;
250812;1500;0;
250812;1600;0;
250812;1700;0;
250812;1800;0;
250812;1900;0;
250812;2000;0;
250812;2100;0;
250812;2200;0;
250812;2300;0;
250813;0000;0;
250813;0100;0;
250813;0200;0;
250813;0300;0;
250813;0400;0;
250813;0500;0;
250813;0600;0;
250813;0700;0;
250813;0800;0;
250813;0900;0;
250813;1000;0;
250813;1100;0;
250813;1200;0;
250813;1300;0;
250813;1400;0;
250813;1500;0;
250813;1600;0;
250813;1700;0;
250813;1800;0;
250813;1900;0;
250813;2000;0;
250813;2100;0;
250813;2200;0;
250813;2300;0;
250814;0000;0;
250814;0100;0;
250814;0200;0;
250814;0300;0;
250814;0400;0;
250814;0500;0;
250814;0600;0;
250814;0700;0;
250814;0800;0;
250814;0900;0;
250814;1000;0;
250814;1100;0;
250814;1200;0;
250814;1300;0;
250814;1400;0;
250814;1500;0;
250814;1600;0;
250814;1700;0;
250814;1800;0;
250814;1900;0;
250814;2000;0;
250814;2100;0;
250814;2200;0;
250814;2300;0;
250815;0000;0;
250815;0100;0;
250815;0200;0;
250815;0300;0;
250815;0400;0;
250815;0500;0;
250815;0600;0;
250815;0700;0;
250815;0800;0;
250815;0900;0;
250815;1000;0;
250815;1100;0;
250815;1200;0,25;
250815;1300;0,25;
250815;1400;0,25;
250815;1500;0;
250815;1600;0;
250815;1700;0;
250815;1800;0;
250815;1900;0;
250815;2000;0;
250815;2100;0;
250815;2200;0;
250815;2300;0;
250816;0000;0;
250816;0100;0;
250816;0200;0;
250816;0300;0,25;
250816;0400;2;
250816;0500;0,25;
250816;0600;0,25;
250816;0700;0,25;
250816;0800;0;
250816;0900;0;
250816;1000;0;
250816;1100;0;
250816;1200;0;
250816;1300;0;
250816;1400;0;
250816;1500;0;
250816;1600;0;
250816;1700;0;
250816;1800;0;
250816;1900;0;
250816;2000;0;
250816;2100;0;
250816;2200;0;
250816;2300;0;
250817;0000;0;
250817;0100;0;
250817;0200;0;
250817;0300;0;
250817;0400;0;
250817;0500;0;
250817;0600;0;
250817;0700;0;
250817;0800;0;
250817;0900;0;
250817;1000;0;
250817;1100;0;
250817;1200;0;
250817;1300;0;
250817;1400;0;
250817;1500;0;
250817;1600;0;
250817;1700;0;
250817;1800;0;
250817;1900;0;
250817;2000;0;
250817;2100;0;
250817;2200;0;
250817;2300;0;
250818;0000;0;
250818;0100;0;
250818;0200;0;
250818;0300;0;
250818;0400;0;
250818;0500;0;
250818;0600;0;
250818;0700;0;
250818;0800;0;
250818;0900;0;
250818;1000;0;
250818;1100;0;
250818;1200;0;
250818;1300;0;
250818;1400;0;
250818;1500;0;
250818;1600;0;
250818;1700;0;
250818;1800;0;
250818;1900;0;
250818;2000;0;
250818;2100;0;
250818;2200;0;
250818;2300;0;
250819;0000;0;
250819;0100;0;
250819;0200;0;
250819;0300;0;
250819;0400;0;
250819;0500;0;
250819;0600;0;
250819;0700;0;
250819;0800;0;
250819;0900;0;
250819;1000;0;
250819;1100;0;
250819;1200;0;
250819;1300;0;
250819;1400;0;
250819;1500;1;
250819;1600;3,25;
250819;1700;1;
250819;1800;4,5;
250819;1900;3,5;
250819;2000;2,75;
250819;2100;2,25;
250819;2200;0;
250819;2300;0;
250820;0000;0;
250820;0100;1;
250820;0200;0,5;
250820;0300;0;
250820;0400;0,5;
250820;0500;0;
250820;0600;0;
250820;0700;0;
250820;0800;0;
250820;0900;0;
250820;1000;0;
250820;1100;0;
250820;1200;0;
250820;1300;0;
250820;1400;0;
250820;1500;0;
250820;1600;0;
250820;1700;0;
250820;1800;0;
250820;1900;0;
250820;2000;0;
250820;2100;0;
250820;2200;0;
250820;2300;0;
250821;0000;0;
250821;0100;1;
250821;0200;3;
250821;0300;5,75;
250821;0400;1,5;
250821;0500;1,5;
250821;0600;0;
250821;0700;0;
250821;0800;1;
250821;0900;0,25;
250821;1000;0,5;
250821;1100;1;
250821;1200;1;
250821;1300;0;
250821;1400;0;
250821;1500;0;
250821;1600;0,25;
250821;1700;0;
250821;1800;0;
250821;1900;0;
250821;2000;0;
250821;2100;0,75;
250821;2200;0,25;
250821;2300;0;
250822;0000;0,5;
250822;0100;0,25;
250822;0200;2;
250822;0300;0,5;
250822;0400;0,25;
250822;0500;1;
250822;0600;1,75;
250822;0700;0;
250822;0800;0,25;
250822;0900;0;
250822;1000;0;
250822;1100;0;
250822;1200;0;
250822;1300;0;
250822;1400;0;
250822;1500;0;
250822;1600;0;
250822;1700;0;
250822;1800;0;
250822;1900;0,25;
250822;2000;0;
250822;2100;0;
250822;2200;0;
250822;2300;0;
250823;0000;0;
